company_id,year,free_cash_flow,cfo_quality,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
GRASIM,Mar 2013,-1445.0,1.1228163049232398,Strong,134.06412069778406,High,-34.06412069778406,+,-,+,Growth Funded by Debt
GRASIM,Mar 2014,1213.0,1.2014218009478672,Strong,65.82135812905044,High,34.17864187094956,+,-,-,Shareholder Returns
GRASIM,Mar 2015,2235.0,1.7792408985282726,Strong,51.34958641706574,High,48.65041358293426,+,-,-,Shareholder Returns
GRASIM,Mar 2016,1353.0,1.6984081041968162,Strong,76.94274028629857,High,23.05725971370143,+,-,-,Shareholder Returns
GRASIM,Mar 2017,3779.0,1.7164390014130946,Strong,48.147639956092206,Moderate,51.852360043907794,+,-,-,Shareholder Returns
GRASIM,Mar 2018,-2594.0,-1.1225596529284165,Weak,37.34299516908213,Moderate,62.65700483091787,-,+,+,Distress Signal
GRASIM,Mar 2019,-3871.0,-0.6043715846994535,Weak,133.33333333333331,High,233.33333333333334,-,-,+,Distress Signal
GRASIM,Mar 2020,5256.0,2.5033890646181653,Strong,68.3754512635379,High,31.624548736462092,+,-,-,Shareholder Returns
GRASIM,Mar 2021,7929.0,2.157578359811078,Strong,47.40298507462686,Moderate,52.59701492537313,+,-,-,Shareholder Returns
GRASIM,Mar 2022,5985.0,0.6280563983580225,Moderate,14.961636828644501,Low,85.0383631713555,+,-,-,Shareholder Returns
GRASIM,Mar 2023,-26397.0,-1.1450622856111212,Weak,108.0961765865195,High,208.0961765865195,-,-,+,Distress Signal
GRASIM,Mar 2024,-33833.0,-1.0798911948418295,Weak,215.63578692042168,High,315.6357869204217,-,-,+,Distress Signal
HAL,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HAL,Mar 2013,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HAL,Mar 2014,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HAL,Mar 2015,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HAL,Mar 2016,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HAL,Mar 2017,2598.0,-0.16169724770642202,Weak,714.1843971631206,High,-614.1843971631206,-,+,-,Mixed
HAL,Mar 2018,-140.0,-0.36940110719677904,Weak,80.92643051771117,High,19.07356948228883,-,+,-,Mixed
HAL,Mar 2019,-2402.0,-3.279624893435635,Weak,68.78086820899402,High,31.219131791005978,-,+,+,Distress Signal
HAL,Mar 2020,203.0,0.5408163265306123,Moderate,86.79245283018868,High,13.20754716981132,+,-,+,Growth Funded by Debt
HAL,Mar 2021,13934.0,4.669342389626428,Strong,7.8682888124834705,Low,92.13171118751653,+,-,-,Shareholder Returns
HAL,Mar 2022,-2609.0,2.0015729453401496,Strong,125.62868369351669,High,-25.628683693516702,+,-,-,Reinvestor
HAL,Mar 2023,3102.0,1.5205644467389434,Strong,64.8936170212766,High,35.1063829787234,+,-,-,Shareholder Returns
HAL,Mar 2024,1814.0,1.0830809743252139,Strong,77.94796985168976,High,22.052030148310237,+,-,-,Shareholder Returns
HAVELLS,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HAVELLS,Mar 2013,494.0,1.0981067125645438,Strong,22.570532915360502,Low,77.4294670846395,+,-,-,Shareholder Returns
HAVELLS,Mar 2014,492.0,1.946188340807175,Strong,43.31797235023041,Moderate,56.68202764976959,+,-,-,Shareholder Returns
HAVELLS,Mar 2015,478.0,2.501298701298701,Strong,50.36344755970924,High,49.63655244029076,+,-,-,Shareholder Returns
HAVELLS,Mar 2016,392.0,0.3946153846153846,Weak,23.586744639376217,Low,76.41325536062378,+,-,-,Shareholder Returns
HAVELLS,Mar 2017,547.0,1.5526315789473684,Strong,28.683181225554105,Moderate,71.31681877444589,+,-,-,Shareholder Returns
HAVELLS,Mar 2018,154.0,1.6641452344931922,Strong,86.0,High,14.000000000000002,+,-,-,Shareholder Returns
HAVELLS,Mar 2019,686.0,0.6357868020304569,Moderate,36.92614770459082,Moderate,136.92614770459082,+,+,-,Liquidating Assets
HAVELLS,Mar 2020,279.0,1.125170068027211,Strong,66.26360338573156,High,33.736396614268436,+,-,-,Shareholder Returns
HAVELLS,Mar 2021,-103.0,0.632183908045977,Moderate,115.6060606060606,High,-15.606060606060607,+,-,+,Growth Funded by Debt
HAVELLS,Mar 2022,969.0,1.4448160535117056,Strong,43.92361111111111,Moderate,56.076388888888886,+,-,-,Shareholder Returns
HAVELLS,Mar 2023,596.0,0.5270522388059702,Moderate,5.486725663716814,Low,105.48672566371681,+,+,-,Liquidating Assets
HAVELLS,Mar 2024,335.0,1.5365853658536586,Strong,82.84690220174092,High,17.15309779825909,+,-,-,Shareholder Returns
HCLTECH,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HCLTECH,Jun 2013,2131.0,1.111881188118812,Strong,52.560106856634015,High,47.439893143365985,+,-,-,Shareholder Returns
HCLTECH,Jun 2014,1615.0,0.9891237745098039,Moderate,74.98838469877653,High,25.01161530122348,+,-,-,Shareholder Returns
HCLTECH,Jun 2015,3451.0,0.7544265867611005,Moderate,37.696335078534034,Moderate,62.30366492146597,+,-,-,Shareholder Returns
HCLTECH,Mar 2016,1615.0,0.682434844698322,Moderate,57.75568924928067,High,42.244310750719336,+,-,-,Shareholder Returns
HCLTECH,Mar 2017,5105.0,1.0452010225424122,Strong,43.24624791550862,Moderate,56.75375208449138,+,-,-,Shareholder Returns
HCLTECH,Mar 2018,6092.0,0.9548268745700528,Moderate,26.849183477425555,Moderate,73.15081652257444,+,-,-,Shareholder Returns
HCLTECH,Mar 2019,5715.0,0.8864624505928854,Moderate,36.294727455133206,Moderate,63.7052725448668,+,-,-,Shareholder Returns
HCLTECH,Mar 2020,1027.0,1.2081939043140093,Strong,92.31229882476232,High,7.687701175237667,+,-,-,Shareholder Returns
HCLTECH,Mar 2021,13953.0,1.756468797564688,Strong,28.876541951269243,Moderate,71.12345804873075,+,-,-,Shareholder Returns
HCLTECH,Mar 2022,18497.0,1.2497226946683428,Strong,9.449704142011834,Low,109.44970414201183,+,+,-,Liquidating Assets
HCLTECH,Mar 2023,14436.0,1.2131357359380264,Strong,19.84007996001999,Low,80.15992003998001,+,-,-,Shareholder Returns
HCLTECH,Mar 2024,15840.0,1.428898790579249,Strong,29.436920883820385,Moderate,70.56307911617962,+,-,-,Shareholder Returns
HDFCBANK,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HDFCBANK,Mar 2013,-6749.0,-0.8470230334637114,Weak,15.42671455447238,Low,115.42671455447237,-,-,+,Distress Signal
HDFCBANK,Mar 2014,3112.0,0.4802691605839416,Weak,26.098313939681784,Moderate,73.90168606031821,+,-,+,Growth Funded by Debt
HDFCBANK,Mar 2015,-22081.0,-1.9883210314864992,Weak,3.759221841078897,Low,103.75922184107888,-,-,+,Distress Signal
HDFCBANK,Mar 2016,-35272.0,-2.6858279385383357,Weak,2.4306664730651955,Low,102.4306664730652,-,-,+,Distress Signal
HDFCBANK,Mar 2017,16136.0,1.128288829405236,Strong,6.631176947112603,Low,93.3688230528874,+,-,-,Shareholder Returns
HDFCBANK,Mar 2018,16372.0,0.9274284790690157,Moderate,4.891367491576624,Low,95.10863250842337,+,-,+,Growth Funded by Debt
HDFCBANK,Mar 2019,-64375.0,-2.801033591731266,Weak,2.3905713195062983,Low,102.39057131950631,-,-,+,Distress Signal
HDFCBANK,Mar 2020,-18272.0,-0.6180026377491208,Weak,8.317031240737448,Low,108.31703124073744,-,-,+,Distress Signal
HDFCBANK,Mar 2021,40653.0,1.3333333333333333,Strong,4.291835389396366,Low,95.70816461060363,+,-,-,Shareholder Returns
HDFCBANK,Mar 2022,-14011.0,-0.3134911273623234,Weak,17.148829431438127,Low,117.14882943143812,-,-,+,Distress Signal
HDFCBANK,Mar 2023,17822.0,0.45101735682246635,Weak,14.37493994426828,Low,85.62506005573172,+,-,+,Growth Funded by Debt
HDFCBANK,Mar 2024,35669.0,0.2913699844146319,Weak,87.05228381142169,High,187.05228381142166,+,+,-,Liquidating Assets
HDFCLIFE,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HDFCLIFE,Mar 2013,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HDFCLIFE,Mar 2014,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HDFCLIFE,Mar 2015,945.0,5.673027989821883,Strong,78.80690737833595,High,21.19309262166405,+,-,-,Shareholder Returns
HDFCLIFE,Mar 2016,1725.0,6.960832313341493,Strong,69.66766309126076,High,30.332336908739233,+,-,-,Shareholder Returns
HDFCLIFE,Mar 2017,1053.0,7.023675310033822,Strong,83.09791332263242,High,16.902086677367574,+,-,-,Shareholder Returns
HDFCLIFE,Mar 2018,2318.0,6.087624209575429,Strong,65.6032052233269,High,34.3967947766731,+,-,-,Shareholder Returns
HDFCLIFE,Mar 2019,-314.0,7.721439749608764,Strong,103.18200243210376,High,-3.18200243210377,+,-,-,Reinvestor
HDFCLIFE,Mar 2020,-401.0,5.696222050886662,Strong,105.42772062804548,High,-5.4277206280454795,+,-,+,Growth Funded by Debt
HDFCLIFE,Mar 2021,751.0,7.129316678912565,Strong,92.26012573430897,High,7.739874265691022,+,-,+,Growth Funded by Debt
HDFCLIFE,Mar 2022,5142.0,4.47852298417483,Strong,13.47804139323574,Low,86.52195860676426,+,-,-,Shareholder Returns
HDFCLIFE,Mar 2023,-3188.0,5.031432748538012,Strong,146.31701293040825,High,-46.317012930408254,+,-,+,Growth Funded by Debt
HDFCLIFE,Mar 2024,-2893.0,6.81130876747141,Strong,126.98442309486056,High,-26.984423094860553,+,-,-,Reinvestor
HEROMOTOCO,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HEROMOTOCO,Mar 2014,1347.0,1.4096098953377736,Strong,54.539318258521774,High,45.46068174147823,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2015,2217.0,0.9247038917089678,Moderate,1.4181152790484903,Low,101.4181152790485,+,+,-,Liquidating Assets
HEROMOTOCO,Mar 2016,1422.0,1.1960154241645244,Strong,61.79473401397099,High,38.20526598602902,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2017,2035.0,1.1300056401579244,Strong,49.21387571749439,Moderate,50.78612428250562,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2018,2159.0,1.0792584631918323,Strong,46.25342295245208,Moderate,53.746577047547916,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2019,2330.0,0.2977495672244662,Weak,125.7751937984496,High,225.7751937984496,+,+,-,Liquidating Assets
HEROMOTOCO,Mar 2020,2699.0,1.508062312107133,Strong,51.087350489307724,High,48.91264951069228,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2021,1821.0,1.3998637602179838,Strong,55.693430656934304,High,44.306569343065696,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2022,1882.0,0.9033920137398025,Moderate,10.551330798479087,Low,89.44866920152091,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2023,2193.0,0.9335714285714286,Moderate,16.10558530986993,Low,83.89441469013008,+,-,-,Shareholder Returns
HEROMOTOCO,Mar 2024,3095.0,1.3156066274719402,Strong,37.131830184846635,Moderate,62.868169815153365,+,-,-,Shareholder Returns
HINDALCO,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HINDALCO,Mar 2013,-10824.0,0.9900232790156301,Moderate,463.5875041988579,High,-363.5875041988579,+,-,+,Growth Funded by Debt
HINDALCO,Mar 2014,-139.0,3.624601366742597,Strong,101.74710910005027,High,-1.7471091000502765,+,-,+,Growth Funded by Debt
HINDALCO,Mar 2015,3270.0,27.57915057915058,Strong,54.22091558168837,High,45.77908441831163,+,-,-,Shareholder Returns
HINDALCO,Mar 2016,8468.0,16.64957264957265,Strong,27.54962354551677,Moderate,72.45037645448323,+,-,-,Shareholder Returns
HINDALCO,Mar 2017,9811.0,6.741232731137088,Strong,22.66887365019311,Low,77.3311263498069,+,-,-,Shareholder Returns
HINDALCO,Mar 2018,16231.0,1.7915502219299688,Strong,48.93558451091943,Moderate,148.93558451091943,+,+,-,Liquidating Assets
HINDALCO,Mar 2019,6521.0,2.1796178343949046,Strong,45.55397845871253,Moderate,54.44602154128747,+,-,-,Shareholder Returns
HINDALCO,Mar 2020,5518.0,3.383328908946111,Strong,56.704590035307966,High,43.29540996469204,+,-,+,Growth Funded by Debt
HINDALCO,Mar 2021,-8048.0,4.9474590869939705,Strong,146.70380687093777,High,-46.70380687093779,+,-,-,Reinvestor
HINDALCO,Mar 2022,10065.0,1.226365622723962,Strong,40.22449221997862,Moderate,59.77550778002138,+,-,-,Shareholder Returns
HINDALCO,Mar 2023,11649.0,1.9023472318510448,Strong,39.35339441899209,Moderate,60.64660558100792,+,-,-,Shareholder Returns
HINDALCO,Mar 2024,9789.0,2.368882323978336,Strong,59.30744928500167,High,40.69255071499834,+,-,-,Shareholder Returns
HINDUNILVR,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
HINDUNILVR,Mar 2013,3668.0,0.9390466267257098,Moderate,1.7475728155339807,Low,101.74757281553397,+,+,-,Liquidating Assets
HINDUNILVR,Mar 2014,3343.0,0.9651162790697675,Moderate,12.441068622315349,Low,87.55893137768466,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2015,3430.0,0.7522851919561243,Moderate,4.191980558930741,Low,104.19198055893074,+,+,-,Liquidating Assets
HINDUNILVR,Mar 2016,3889.0,1.0048181161165983,Strong,6.76096859266363,Low,93.23903140733637,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2017,4012.0,1.1547884187082404,Strong,22.62295081967213,Low,77.37704918032787,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2018,4996.0,1.1591735220968051,Strong,17.544149199537877,Low,82.45585080046213,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2019,5362.0,0.9570957095709571,Moderate,7.551724137931035,Low,92.44827586206897,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2020,9414.0,1.1283303730017762,Strong,23.494687131050767,Low,123.49468713105077,+,+,-,Liquidating Assets
HINDUNILVR,Mar 2021,7935.0,1.1455181897737217,Strong,13.401724326094074,Low,86.59827567390592,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2022,7320.0,1.0175438596491229,Strong,19.098143236074268,Low,80.90185676392572,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2023,8507.0,0.9850142955733018,Moderate,14.853368031228106,Low,85.14663196877189,+,-,-,Shareholder Returns
HINDUNILVR,Mar 2024,10145.0,1.504473837774752,Strong,34.417221539853905,Moderate,65.5827784601461,+,-,-,Shareholder Returns
ICICIBANK,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
ICICIBANK,Mar 2013,-1069.0,1.726949654491609,Strong,106.11066651423344,High,-6.1106665142334515,+,-,+,Growth Funded by Debt
ICICIBANK,Mar 2014,-8985.0,0.5793440095915047,Moderate,232.8159645232816,High,-132.8159645232816,+,-,+,Growth Funded by Debt
ICICIBANK,Mar 2015,-25448.0,-0.9483078349559574,Weak,107.34946630815611,High,207.34946630815608,-,-,+,Distress Signal
ICICIBANK,Mar 2016,11585.0,2.16390592111284,Strong,51.00444068513428,High,48.99555931486572,+,-,+,Growth Funded by Debt
ICICIBANK,Mar 2017,50925.0,4.641622574955909,Strong,3.2506269473364235,Low,96.74937305266357,+,-,-,Shareholder Returns
ICICIBANK,Mar 2018,-31168.0,2.13,Strong,260.80070164577205,High,-160.80070164577208,+,-,+,Growth Funded by Debt
ICICIBANK,Mar 2019,18389.0,8.555282123396028,Strong,62.21774773479074,High,37.78225226520926,+,-,-,Shareholder Returns
ICICIBANK,Mar 2020,37470.0,7.088195991091314,Strong,52.90642870608936,High,47.09357129391064,+,-,+,Growth Funded by Debt
ICICIBANK,Mar 2021,74384.0,6.777401296405421,Strong,46.10440894105713,Moderate,53.89559105894287,+,-,-,Shareholder Returns
ICICIBANK,Mar 2022,18663.0,2.18972793729746,Strong,67.88387740703136,High,32.11612259296863,+,-,+,Growth Funded by Debt
ICICIBANK,Mar 2023,-71460.0,-0.10634217873156425,Weak,1794.9880668257756,High,1894.9880668257756,-,-,+,Distress Signal
ICICIBANK,Mar 2024,12547.0,3.4132071786636575,Strong,92.0227105109229,High,7.977289489077083,+,-,+,Growth Funded by Debt
ICICIGI,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
ICICIGI,Mar 2013,22.0,2.7875354107648724,Strong,97.76422764227642,High,2.2357723577235773,+,-,+,Growth Funded by Debt
ICICIGI,Mar 2014,-111.0,1.1442307692307692,Strong,118.65546218487395,High,-18.65546218487395,+,-,+,Growth Funded by Debt
ICICIGI,Mar 2015,73.0,-0.1675213675213675,Weak,174.48979591836735,High,-74.48979591836735,-,+,-,Mixed
ICICIGI,Mar 2016,201.0,1.0078895463510849,Strong,60.665362035225044,High,39.33463796477495,+,-,-,Shareholder Returns
ICICIGI,Mar 2017,-362.0,2.319088319088319,Strong,122.23587223587225,High,-22.235872235872236,+,-,+,Growth Funded by Debt
ICICIGI,Mar 2018,494.0,2.7726218097447797,Strong,79.3305439330544,High,20.669456066945607,+,-,-,Shareholder Returns
ICICIGI,Mar 2019,120.0,2.8369876072449953,Strong,95.96774193548387,High,4.032258064516129,+,-,-,Shareholder Returns
ICICIGI,Mar 2020,51.0,2.875209380234506,Strong,98.51441887561899,High,1.4855811243810078,+,-,-,Shareholder Returns
ICICIGI,Mar 2021,407.0,1.2043448744059742,Strong,77.05749718151071,High,22.94250281848929,+,-,-,Shareholder Returns
ICICIGI,Mar 2022,944.0,0.6365066876475216,Moderate,16.68726823238566,Low,116.68726823238566,+,+,-,Liquidating Assets
ICICIGI,Mar 2023,605.0,1.324465008675535,Strong,73.58078602620087,High,26.419213973799128,+,-,-,Shareholder Returns
ICICIGI,Mar 2024,486.0,1.2542991141219386,Strong,79.8088907353552,High,20.191109264644787,+,-,-,Shareholder Returns
ICICIPRULI,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
ICICIPRULI,Mar 2013,-1077.0,-1.7432343234323433,Weak,59.219992427110945,High,40.78000757288906,-,+,-,Mixed
ICICIPRULI,Mar 2014,3630.0,-1.5259449071108264,Weak,252.39294710327457,High,-152.39294710327457,-,+,-,Mixed
ICICIPRULI,Mar 2015,-1299.0,0.31890243902439025,Weak,348.37476099426385,High,-248.37476099426388,+,-,-,Reinvestor
ICICIPRULI,Mar 2016,3661.0,2.2024242424242426,Strong,0.7429829389102918,Low,100.74298293891029,+,+,-,Liquidating Assets
ICICIPRULI,Mar 2017,3434.0,2.455410225921522,Strong,16.85230024213075,Low,83.14769975786925,+,-,-,Shareholder Returns
ICICIPRULI,Mar 2018,301.0,3.5145151327980235,Strong,94.71001757469244,High,5.289982425307557,+,-,-,Shareholder Returns
ICICIPRULI,Mar 2019,3818.0,9.988586479367866,Strong,66.44106530719873,High,33.558934692801266,+,-,-,Shareholder Returns
ICICIPRULI,Mar 2020,-2201.0,8.056232427366448,Strong,125.60493252675664,High,-25.60493252675663,+,-,-,Reinvestor
ICICIPRULI,Mar 2021,2230.0,7.650627615062762,Strong,69.51052775499042,High,30.48947224500957,+,-,+,Growth Funded by Debt
ICICIPRULI,Mar 2022,1015.0,2.412384716732543,Strong,44.56581103222283,Moderate,55.434188967777175,+,-,-,Shareholder Returns
ICICIPRULI,Mar 2023,-1056.0,0.10947109471094711,Weak,1286.5168539325844,High,-1186.5168539325844,+,-,-,Reinvestor
ICICIPRULI,Mar 2024,105.0,-8.595769682726205,Weak,101.43540669856459,High,-1.4354066985645932,-,+,-,Mixed
INDIGO,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
INDIGO,Mar 2013,-149.0,2.2121982210927573,Strong,108.55829982768523,High,-8.558299827685238,+,-,+,Growth Funded by Debt
INDIGO,Mar 2014,-1319.0,3.3649789029535864,Strong,182.69592476489026,High,-82.69592476489028,+,-,+,Growth Funded by Debt
INDIGO,Mar 2015,1444.0,1.8282208588957056,Strong,39.42953020134228,Moderate,60.570469798657726,+,-,-,Shareholder Returns
INDIGO,Mar 2016,1779.0,1.5689828801611279,Strong,42.90757381258023,Moderate,57.09242618741976,+,-,-,Shareholder Returns
INDIGO,Mar 2017,749.0,2.2796865581675707,Strong,80.19566367001586,High,19.804336329984135,+,-,-,Shareholder Returns
INDIGO,Mar 2018,-249.0,1.7408563782337199,Strong,106.37970791698694,High,-6.379707916986933,+,-,+,Growth Funded by Debt
INDIGO,Mar 2019,634.0,20.256410256410255,Strong,79.9367088607595,High,20.063291139240505,+,-,-,Shareholder Returns
INDIGO,Mar 2020,2370.0,27.995967741935484,Strong,65.86489989917904,High,34.13510010082097,+,-,-,Shareholder Returns
INDIGO,Mar 2021,1608.0,-0.2625182304326689,Weak,199.25925925925927,High,-99.25925925925925,-,+,-,Pre-Revenue
INDIGO,Mar 2022,3591.0,6.511041009463723,Strong,73.98255813953489,High,173.9825581395349,+,+,-,Liquidating Assets
INDIGO,Mar 2023,8664.0,40.072555205047315,Strong,31.7956388254743,Moderate,68.2043611745257,+,-,-,Shareholder Returns
INDIGO,Mar 2024,9424.0,2.5937308681278317,Strong,55.511495066798844,High,44.48850493320115,+,-,-,Shareholder Returns
INDUSINDBK,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
INDUSINDBK,Mar 2013,-660.0,-0.4580584354382658,Weak,35.80246913580247,Moderate,135.80246913580248,-,-,+,Distress Signal
INDUSINDBK,Mar 2014,-4280.0,-2.9161931818181817,Weak,4.237700925474915,Low,104.23770092547491,-,-,+,Distress Signal
INDUSINDBK,Mar 2015,-1697.0,-0.7920847268673356,Weak,19.422941590429275,Low,119.42294159042928,-,-,+,Distress Signal
INDUSINDBK,Mar 2016,-3185.0,-1.2804024496937882,Weak,8.814485821660403,Low,108.8144858216604,-,-,+,Distress Signal
INDUSINDBK,Mar 2017,11284.0,4.033821478382148,Strong,2.4634799896274524,Low,97.53652001037256,+,-,-,Shareholder Returns
INDUSINDBK,Mar 2018,-20917.0,-5.740432612312812,Weak,1.0483091787439613,Low,101.04830917874396,-,-,+,Distress Signal
INDUSINDBK,Mar 2019,-7022.0,-1.9354740987579522,Weak,9.907653779934263,Low,109.90765377993425,-,-,+,Distress Signal
INDUSINDBK,Mar 2020,-11513.0,-2.724988682661838,Weak,4.3691336489741674,Low,95.63086635102583,-,+,+,Distress Signal
INDUSINDBK,Mar 2021,44420.0,15.7425952045134,Strong,0.5062043632128298,Low,99.49379563678717,+,-,-,Shareholder Returns
INDUSINDBK,Mar 2022,16249.0,3.600086749078291,Strong,2.1144578313253013,Low,97.8855421686747,+,-,-,Shareholder Returns
INDUSINDBK,Mar 2023,-12879.0,-1.683085250338295,Weak,3.545586107091172,Low,103.54558610709117,-,-,+,Distress Signal
INDUSINDBK,Mar 2024,-17468.0,-1.8818994413407821,Weak,3.7107403669180075,Low,103.710740366918,-,-,-,Mixed
INFY,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
INFY,Mar 2013,4451.0,0.781949305334606,Moderate,39.63108639631086,Moderate,60.36891360368914,+,-,-,Shareholder Returns
INFY,Mar 2014,7262.0,0.9220157657657657,Moderate,26.08651399491094,Moderate,73.91348600508906,+,-,-,Shareholder Returns
INFY,Mar 2015,9352.0,0.6751535725832525,Moderate,11.959774931162457,Low,111.95977493116244,+,+,-,Liquidating Assets
INFY,Mar 2016,9143.0,0.7434205649047372,Moderate,8.825289190267252,Low,91.17471080973274,+,-,-,Shareholder Returns
INFY,Mar 2017,-3133.0,0.8033860516965095,Moderate,127.17023675310033,High,-27.17023675310034,+,-,-,Reinvestor
INFY,Mar 2018,17751.0,0.8246303574770728,Moderate,34.294144348615525,Moderate,134.29414434861553,+,+,-,Liquidating Assets
INFY,Mar 2019,14209.0,0.9630759247242051,Moderate,4.258473148709656,Low,95.74152685129035,+,-,-,Shareholder Returns
INFY,Mar 2020,16672.0,1.0218763146823728,Strong,1.9467152855378465,Low,98.05328471446215,+,-,-,Shareholder Returns
INFY,Mar 2021,15851.0,1.195695824537919,Strong,31.74733034791595,Moderate,68.25266965208405,+,-,-,Shareholder Returns
INFY,Mar 2022,17400.0,1.0785243384809897,Strong,27.15093154699602,Moderate,72.84906845300398,+,-,-,Shareholder Returns
INFY,Mar 2023,21396.0,0.9319313091090095,Moderate,4.766991587661904,Low,95.2330084123381,+,-,-,Shareholder Returns
INFY,Mar 2024,20117.0,0.9604541298384639,Moderate,20.20230067433558,Low,79.79769932566441,+,-,-,Shareholder Returns
IOC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
IOC,Mar 2013,46.0,2.5751309622277363,Strong,99.50749464668094,High,0.4925053533190578,+,-,+,Growth Funded by Debt
IOC,Mar 2014,5601.0,3.4728003444811253,Strong,76.85058896466212,High,23.14941103533788,+,-,-,Shareholder Returns
IOC,Mar 2015,35877.0,9.460591133004925,Strong,22.16219734444155,Low,77.83780265555845,+,-,-,Shareholder Returns
IOC,Mar 2016,12014.0,2.0642874405864817,Strong,53.11426787386825,High,46.88573212613175,+,-,-,Shareholder Returns
IOC,Mar 2017,10532.0,1.3841550159430953,Strong,62.67366033456195,High,37.32633966543805,+,-,-,Shareholder Returns
IOC,Mar 2018,11996.0,1.286793953858393,Strong,58.79787051348102,High,41.20212948651898,+,-,-,Shareholder Returns
IOC,Mar 2019,-9822.0,0.7379298367488711,Moderate,177.0534243351377,High,-77.05342433513768,+,-,+,Growth Funded by Debt
IOC,Mar 2020,-21955.0,3.8091684434968016,Strong,407.23481668066046,High,-307.2348166806605,+,-,+,Growth Funded by Debt
IOC,Mar 2021,26715.0,2.2814998621450235,Strong,46.19335347432024,Moderate,53.80664652567976,+,-,-,Shareholder Returns
IOC,Mar 2022,4453.0,1.00077739339993,Strong,82.70478113955025,High,17.29521886044976,+,-,-,Shareholder Returns
IOC,Mar 2023,1614.0,2.5328092959671906,Strong,94.55539063554176,High,5.444609364458238,+,-,-,Shareholder Returns
IOC,Mar 2024,39635.0,1.6472973286068442,Strong,44.25378697309385,Moderate,55.74621302690615,+,-,-,Shareholder Returns
IRCTC,TTM,,,Unknown,,Unknown,,Unknown,Unknown,Unknown,Mixed
IRCTC,Mar 2015,23.0,0.5267175572519084,Moderate,66.66666666666666,High,33.33333333333333,+,-,-,Shareholder Returns
IRCTC,Mar 2016,295.0,1.5238095238095237,Strong,2.430555555555556,Low,102.43055555555556,+,+,-,Liquidating Assets
IRCTC,Mar 2017,432.0,1.4759825327510918,Strong,27.810650887573964,Moderate,127.81065088757397,+,+,-,Liquidating Assets
IRCTC,Mar 2018,64.0,0.1085972850678733,Weak,166.66666666666669,High,266.66666666666663,+,+,-,Liquidating Assets
IRCTC,Mar 2019,146.0,1.6148867313915858,Strong,70.74148296593187,High,29.258517034068138,+,-,-,Shareholder Returns
IRCTC,Mar 2020,417.0,0.797270955165692,Moderate,1.9559902200488997,Low,101.9559902200489,+,+,-,Liquidating Assets
IRCTC,Mar 2021,-205.0,1.3262032085561497,Strong,182.66129032258064,High,-82.66129032258065,+,-,-,Reinvestor
IRCTC,Mar 2022,282.0,0.793939393939394,Moderate,46.18320610687023,Moderate,53.81679389312977,+,-,-,Shareholder Returns
IRCTC,Mar 2023,495.0,0.8071570576540755,Moderate,39.039408866995075,Moderate,60.960591133004925,+,-,-,Shareholder Returns
IRCTC,Mar 2024,667.0,0.7938793879387939,Moderate,24.37641723356009,Low,75.62358276643991,+,-,-,Shareholder Returns
